,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,UMAP1,UMAP2,hierarchical_cluster,kmeans_cluster
15284,-2.467862374514982,-2.8315920712062734,-3.843230474282419,-3.108881725870218,-5.315765377223947,-3.6015861480976947,-1.3223687842696068,-1.0783644052672479,2.933707554316235,-3.1018685161272033,5.9415026,1.3341986,7,6
28578,-1.1635692545625305,0.5263435552337963,-1.234511093716109,-3.736940695922391,7.794883994573322,2.170479602501169,-1.4456808553439335,-2.9110080862974725,0.5877636225116349,-0.010332886858081956,0.43920687,4.171732,2,4
2807,-7.750227777506898,-3.8687771648463607,3.7575458414723206,0.0784504661998487,-6.406589683595409,0.5770585501031298,0.44313877377332345,0.8615716688427334,1.548980792900383,4.79734986726848,3.8074532,7.6970205,6,6
54700,0.21773536388545348,-2.096963158364505,8.526317335426166,5.875284293952203,3.9127913214886716,-1.6888827691165513,1.0195554339170823,3.975678475544246,-3.8212927297718102,2.3590181493064697,5.2279263,4.184181,8,2
43947,-7.192691789081478,-1.499099262967776,1.635997939580918,-1.9792099832545598,-3.6435768734307414,-1.6214866060427606,-1.9695526669020904,-1.3273294760663026,2.2673354793200975,-0.7306442638227402,3.3443666,7.051264,6,6
27946,-1.8903738096378506,-0.209118095240525,6.8956076805974895,5.460243762551682,1.4174031139235677,-4.7603401737855515,-1.1437434969392408,1.022078871609581,-2.90943961653853,0.022429772867899805,4.979345,3.8666832,8,2
53780,-7.556293048911477,0.17469053568594822,0.6396729519945448,-0.851089690466917,-3.0897977618917145,-4.815979067027188,-1.4887368410870314,0.8702441430390983,0.16347034620164336,-1.0592737120033782,2.383118,8.978846,6,6
51740,-1.4111739596446293,-1.1138330080932508,-3.7557997841887323,-4.245602204431488,-7.297308284322992,-5.268973814342031,0.7142759473734777,-2.2372902409738082,0.06323595710167382,-0.8487925126059835,2.8415806,7.0632405,4,6
52849,-8.039953853456488,-3.0014662940996337,4.289924934848927,-1.8709401147248752,-6.016413734354987,-1.3782730795959728,-0.21000768218395255,0.3828982456549976,-0.015339471719569075,3.1307634661221737,3.4762948,7.613109,6,6
12319,0.3488111516624659,-5.209185040697824,0.5039610398866038,-9.537071991019449,6.703663465720971,2.8879546805342815,-3.925400906619461,3.796333675388444,2.3170994432457945,3.168768328087913,10.280341,6.5743394,5,7
8493,15.696342057280646,2.0310677988532877,12.012262223637252,-2.0499038040481072,3.9127311089421437,10.339018848318101,3.915727474433332,5.591501300833632,0.418535907066226,-5.643091385349552,6.2288084,4.9294076,8,9
17594,-6.8414181187991625,-3.5968817015541736,3.628702150585344,-0.8739442138709838,-3.5466729444108056,-2.313739884819013,0.413133331650629,2.9948491235925783,0.37104000297090434,4.30051449662026,3.5032942,8.1568985,6,6
22184,-1.3738816124495994,6.672777675908877,4.45753982902135,-2.8738789671241816,-5.163166082570089,5.489186698840097,1.289709742033807,6.499244576422427,-1.3236342534985515,-1.6757856706159364,2.2024236,6.2811537,5,10
1180,0.5025574314436333,-1.9301214275931595,-3.5922620527161317,-4.476901791347698,2.6521245528710833,1.602802389002168,-0.784814951089978,-0.1728509454867095,3.9058144345420467,-2.3857513122742504,0.78140575,4.186382,2,5
11625,0.7289471235604568,-10.52112541670629,-1.831449811908033,2.4306632308745466,-5.849096096854636,8.472684273556723,-0.6795057958610005,-1.971682872868006,4.100400536548829,-0.17040034176817123,5.7846975,1.810781,7,1
39099,1.5973547228879004,-1.2908633890510928,6.843878647669885,6.798302407178369,4.912215062709241,-4.209034340317261,-0.8485711070237659,5.657342907696775,-1.9715279589973402,0.18620042419912067,5.2267814,3.8606567,8,2
28259,-2.167966583781958,3.535259094561298,1.5737855052880718,3.9872845964244883,6.997719637656309,-4.6181482751710545,-0.6694502281434759,-3.227077286242799,4.821912826783724,3.1008665399292825,3.5713089,4.054168,8,2
34271,13.744988284527254,5.960750312535895,1.4370059875897094,-18.467156826837627,-1.8135503699835025,-5.792980153603103,13.281732557831658,-2.205391757402052,-3.8560270117409168,-15.55461925533727,10.781843,3.9047139,4,9
37605,6.565076138343337,11.029621403167166,9.863308819782528,0.2297682487145087,-3.201173790888137,2.8790828861292876,3.2263544805089936,-0.8775912381412372,5.087426711048804,-0.36690384162419243,3.8302546,2.3330595,9,10
20983,21.30436968839645,-11.758288280616686,-6.89880053753481,-2.6142457864219537,-2.5992893002233073,-6.176912183616144,0.5113180464215124,-0.4610662005714866,6.799043523083776,1.3962439185222988,8.815196,2.002143,1,3
52798,3.9054821826068644,1.47878395826256,2.9059051703419563,3.681699888153938,-0.9372152492770641,-2.4398499099223536,-4.945999177769444,-4.839034326396278,3.0843584784745275,0.43569981440390027,4.687456,3.3114154,7,2
18223,-3.9420067107604697,3.0262322979879523,-2.8714576942380123,-0.8301550101078482,7.552686354308261,-1.0207767282687485,-0.8000895682433021,-2.295420674127609,0.618275889550968,-2.8169885551437246,-0.10004679,4.307707,2,4
14918,0.518388327968705,2.9685477669346203,3.4491067154728294,7.3518445715924985,7.52115822425232,-5.343166436352391,1.2956136951400934,-2.514646605337697,2.5803558212096034,1.6433384138930727,3.8091555,3.885335,8,2
10066,-1.7357750407429364,-0.7781678314938214,5.42698530558461,2.1842771024322665,3.158562288805728,0.03937765318959814,1.1784615137991434,-0.9926398968767112,-2.946239467347113,1.7865153274440246,4.846109,4.957381,8,2
31261,-5.730064336866615,-0.4661985216868355,-5.737099844545693,1.7955342405381607,0.13694737185722328,-0.26698517619704026,2.0425191911005585,2.5561525472962288,0.04049874196888968,-3.3602271028837936,-0.74301755,7.2544193,2,5
14583,-2.1749881053545423,-4.332972461800657,0.01918686892203646,-5.679298380444673,1.009260392812339,-1.8961378667331872,-5.831139822125248,4.6863275188137115,1.0338056671150249,-0.2458575222657796,9.378985,6.506311,5,7
44716,-1.2920425969433078,0.18144815816496482,7.797349689286972,3.997379005471666,-1.118857388275649,-4.619596567480338,-1.9867843819386082,2.196367200829285,-2.7908462253531954,-2.994234613563983,5.2612925,4.196726,8,2
42460,-7.358690721065384,-0.31917318448659304,2.185243349440633,0.3993551875790453,-2.3764522807038952,-3.925259236903547,-2.171012155259665,0.7443093546229326,2.903516455162547,3.400334302634651,2.6660635,8.697986,6,6
21547,-5.299933310132677,-0.6980457547928074,-8.25929130131337,0.620336515493143,-1.8247186197055931,4.031997192122288,7.908531728542974,1.1306903857270025,-1.7457376677254437,0.7323499767595297,-0.13484697,7.6549277,2,5
7776,-0.04847771834052532,1.2128628130650319,5.311450959019557,1.5699711395738845,-0.15670193707393865,1.7911107175827707,-0.4807719630219675,-0.0019417477244462135,-5.658293730652852,-1.9770277182771265,5.764469,4.4779997,8,2
22116,-5.145847466344336,3.598846181762163,-3.372902423051013,-1.4194224954670427,2.3209914280275608,-2.918210569545638,-3.2339012304999946,-3.9168531603010397,-0.24095999149379427,-2.2371862484276273,-1.452648,4.519734,3,4
59269,4.0819717231061405,-11.378759963410568,-2.0730485291168312,4.903047867055856,3.3840006004529313,0.3572137306213602,-4.349446198305905,1.6408780905773985,4.711974628197923,-2.2605696457489595,5.299684,2.4733686,7,1
44000,8.0514960395108,-1.7209336098633827,-2.5778631952138196,5.407968431770033,4.0623812190651245,-2.9820684840293867,-1.178795407001755,-0.5362733260771582,0.41390375437882354,2.2856595757407026,8.656694,3.3169267,5,2
46013,-2.932748228214279,-0.051999713359775566,1.8907628962786203,-11.673637246675389,0.7420713262446491,2.7437745807221194,-2.6933127560135492,1.7641704611610551,-2.0499337958990225,-4.313004940776792,10.178439,6.5930705,5,7
789,-0.9057243408856948,-7.2585041177377905,3.2742300690328583,5.38198702489559,1.6631185269305784,-0.4924470303878829,-3.5866406009916902,3.787888794599955,-4.073361256412844,-2.124333824882001,5.7234426,3.5861936,8,1
17333,4.071205025287933,-3.343173954233415,4.036530505575545,18.65690458878508,3.969717272553062,5.416102936640105,-1.0708768286459411,-4.662700599472457,-3.6436509293348647,-9.929586761264359,5.356064,3.220393,8,2
52427,0.9847884369620001,8.692726372300015,-6.957237106503546,0.6462293247448119,7.332775702052498,-0.21354673189489695,-1.4047658365138926,-5.999458275276532,0.49261269046402717,0.5869863403970129,-0.7972254,3.789904,3,4
20559,-2.896771746286145,-4.108774157814633,-0.25765022593695447,4.765424385019211,4.343868495112442,3.874060214083715,3.779665615399567,-2.790794945725958,1.9137620466084773,4.8026265802030546,4.0975714,5.575121,7,2
21936,-6.428338299121323,1.4392284425306245,-1.4820791840881244,-0.08717921722720263,1.8410674370507973,-0.6682363504003554,0.6533537509276929,-3.067260557546139,0.033980159284211144,-2.332746023771868,0.12485064,4.5948105,2,4
57940,-3.4084649578775528,5.234589578162029,-1.832720763279347,-0.2885768439567084,3.1207025547061535,1.132144673073464,-0.49999630249675286,-8.32080519056068,1.4534714688787627,-1.9063389930290804,-0.24590056,3.7908833,2,4
6344,1.6074515555535978,-2.518024649402698,0.3875334076982606,-5.142777359733609,-1.5352522073336157,1.868509842662171,-1.285868735050873,-1.5518732023152675,-3.701913750960061,-2.0012574701320247,6.805745,5.2098055,5,1
35447,1.3111713913352059,-6.9521808943949726,-0.38024896444678036,12.207354070855994,2.7510355614745214,5.6948235622677394,-2.433944220076912,-0.4089640123819919,-2.5495065415426956,-5.109766682303103,5.8892956,3.1529064,5,1
8942,7.690505115950334,10.438081289143708,9.192821620290331,-8.271880572277544,-0.0579517210906862,1.6454189144488802,2.3255615194720183,-1.63906463245314,-0.9040756828061717,-1.1544877387047168,10.131647,4.3507614,5,9
18434,-4.277508115036906,1.8313812404669947,3.91116053123974,2.7616292233789523,2.184980203424433,-2.940469919515959,1.0338790771494326,-4.080306171717824,0.17360165950117168,3.014888209512191,3.5888145,4.8385415,8,2
48249,2.461982895731136,-6.5437966209392116,-0.7657157359216649,4.040718164729926,6.95284684001476,-1.2510575534143809,-1.7821040737217275,-0.7256566982343498,5.4571629482131225,2.4581088644034828,4.321446,4.487387,7,1
27011,-7.989384781405479,-1.9929663696605864,2.4728549435882092,-2.1694856401480376,-6.65685311591419,-1.399585898060765,0.33147765091570625,0.6146301052828629,-1.275809747950534,1.363536121121649,3.1430438,7.3179054,6,6
59420,9.735342915200887,1.6331457911550469,0.0004494727355679051,3.2058649230855134,13.605685014849055,1.6354777596065284,4.406913298234385,3.463126891446957,2.900411114845432,6.217805574143309,7.982322,3.7831457,5,2
30261,-8.352037247675973,-0.5433149476236955,1.1176653869364819,-0.44241765584610415,-4.378635086647134,-4.1643971535087925,-0.17861904330714182,1.7926565916565957,0.5516992134449232,0.2998129913867944,2.5118315,8.325311,6,6
39388,2.0449598475296966,3.52240142015445,4.803564419864589,-8.813746061662822,3.000471431626919,-4.519973354207722,2.204227915147065,-2.0060598550861024,-1.649152871450332,-4.473125986102053,10.721874,4.4713225,4,9
47017,-7.040494866603864,1.061278767553848,-3.2033810025481047,0.1767411829813154,1.69028341974528,-1.5620691129822966,3.6315473185812577,0.7168335395041243,2.2936074048102975,-1.4214199197126078,0.419973,5.862273,2,5
13511,-0.25461361249228903,-7.166358541547023,3.266003366568551,-3.7515159223834718,8.394650344643301,1.0528731989815814,-4.808956204248581,3.5579913460172454,2.8206849294084173,3.0036175895468484,9.586966,5.954529,5,7
45921,-6.454104195222103,-2.712174520459037,2.7064487740940906,-1.9636650027270697,-5.637925649943873,2.243135361355207,-1.9580544020529238,-5.196073003836103,-1.9567442978926843,0.19993836981757196,5.275588,7.566367,7,6
23060,-0.8588957927635331,-2.308883805740138,-0.6999161833258767,2.104413532069597,5.058445540743758,-3.434090512064727,-1.4303315622591886,4.070275140843478,1.6233043241450829,4.13237549032261,8.174795,4.076071,5,2
12302,-6.622196867416605,0.5316501626928715,5.624005759329481,-0.6741474854341362,-3.50628972654779,-1.787183364069061,2.7027528922648245,-0.7968561716588347,-1.402317512078095,1.337928853707619,3.4736388,6.7230034,8,6
27877,5.482703899761532,-6.135161119594951,1.6192919553090661,4.5484792080039025,-1.6366476115599748,-4.724419455656675,-5.294845456694075,0.027631143330448752,-1.798649390533511,-2.34199409683047,6.360477,3.3182757,5,1
16655,1.752572415042634,-0.22983186734769473,1.8594644639602111,8.68367367964105,4.846125392607563,-2.3857149034131258,0.06709783155742516,-2.7508383683779307,5.434791745009804,3.1811433678688954,4.1205945,3.432902,8,2
8792,8.705847364472502,-6.137669022303122,3.087925229126081,-5.9150367915024855,9.482436054555958,-2.737505166283098,-3.202334973354627,3.9636271112190533,4.994956238196769,5.497959545608964,9.698757,5.859779,5,7
15124,-1.5290047901908905,8.313305319697342,-1.7467039304492502,-1.7199774409489286,5.114493758577219,2.236877124065106,-3.506780439261665,-6.882212227037017,2.0105902960008506,2.056514173487688,-0.93639624,2.9821422,3,4
11753,-6.384227071559584,-5.550632785692907,0.7046497856652195,3.9760814323167386,-2.3019387420129704,0.5801873426528408,1.3784109289456499,0.8263789702587363,1.6164958726628178,2.6634882449532014,4.265984,6.1407766,7,6
21946,4.609836719237074,11.978817803042297,6.852303895083157,4.018800143449954,-1.3664876713552154,-2.078582619611994,-1.7836307606029513,4.348704240912696,11.56728558577884,-5.223070278711208,3.3953934,3.045289,8,10
40915,16.830436378937332,1.2751430768271448,2.874941774027197,-6.554010341925008,-1.7162035824949111,-8.500207537055754,8.170216715544539,-2.5992795406860907,-2.9562218885594875,0.1535272501449815,9.373188,2.6236622,1,3
38926,9.443107258171308,1.210053661067326,1.5953355166741607,0.029779471598767707,2.252101086585317,-6.4243728477141895,2.9464709883492155,-1.0896992478439582,-1.3379065241102215,2.517473870540031,9.018943,3.2329242,5,2
1821,-5.7478625649991795,0.1388021733343959,-0.22376973356573468,0.23489605878295672,-3.326950012331848,1.6536190175735461,4.765645180351051,-1.7893931660990334,-3.0132869303306524,1.5333195386616063,1.0109004,6.9982886,2,6
31238,-6.033010504439832,0.13301233035420562,2.541712326816186,-0.5610838562157919,0.08669463376715525,-5.087781643447446,-0.2602786532433568,1.8917755004383445,0.46371148035418985,0.26733188349830933,2.412931,9.154068,6,6
27420,10.148492211995903,6.538679056498537,9.449615973117288,2.2796487439733135,-6.2993795603879645,-2.1241682829940047,1.6861093596761814,11.276767672691637,9.183273448575289,-11.639115064248813,2.9732125,3.1292608,9,10
40029,-2.37778373795688,3.8725641312087213,-11.918052427245906,2.221841471204118,-0.3729559434926858,2.5703816772304893,6.5056447258828305,3.3427594835051395,-4.242584088457696,-0.06596092446815885,-0.86526406,7.200095,2,5
29562,1.2324094998689592,-1.3924849179670837,0.21072165978300184,0.49168323336940867,9.560650828384896,-2.921709745878935,-0.9671106664529288,3.277965013507862,-0.5989872145558232,2.8492906715792623,8.1495495,3.954784,5,7
18894,-3.4451679745492845,3.2048877758054375,-3.3307897385185252,-1.280551084446389,1.2364005314634183,8.141043352866044,5.14312965893546,5.316501837008024,1.1273943697003928,1.75767441100618,0.028668733,6.6906853,2,5
2530,-7.66551374834727,-2.05172931947693,2.9796247692449738,-3.1540175788129643,-7.109576086482532,-1.3711420308633344,-1.584046305041764,-1.4127846140492386,-1.3000745767028576,1.1632280161176045,3.4705796,7.1863966,6,6
53558,-1.247858164447088,5.845283415342051,-3.0652951743021903,2.688948800427625,0.7552122888800578,4.339472591974926,4.448731582798739,-3.6465533179233645,-1.9889869667682931,4.089394835650671,2.925361,4.545236,2,5
52837,-2.879734161907661,-4.636596214625353,3.121160665864177,-3.803065164377627,2.9672534707223637,-0.5131151784243736,-4.2337105976800675,5.0342402795817796,1.5231955464096876,3.6090724664156832,9.837215,6.0601897,5,7
9875,-7.502081471592246,-2.3307083805089976,2.980089220722914,-1.7422723315725548,-7.013078718889648,0.0010590310546421536,-1.256197202869464,-2.9548761196227225,-1.2851354809256252,1.3464488762786262,4.395737,7.442808,6,6
58720,1.6326790182179733,-1.301799771416269,1.4289247224848856,-0.7694263816877976,0.8555653765938248,4.437367720919794,0.02414920668964398,-1.2675148648562502,-6.399336624373851,1.0481837515402568,6.6627274,5.543244,5,1
15146,-8.390585095347264,0.6901899847785218,-2.0475486869226898,-0.39740468236650084,-2.0615992762044346,-3.488166405666579,0.11071599354647431,-0.09326171727547734,2.3825205153543596,-1.0329433878353462,-0.31850407,5.6218634,2,6
40649,7.064775825679851,-10.872288306133346,-2.414907166896144,3.265642284128126,-0.1252696436654287,-1.4251825817064068,-4.263333063209087,5.055127054167637,1.2057166431491195,0.6389519958298178,7.7352247,2.924278,5,1
1197,-7.814630310977147,-3.9932367707749283,4.990514429716342,-1.8337805819356559,-5.919318663995979,0.8292673127614906,0.2161515867686581,0.9931344309347011,0.9080301444655177,4.987862863808529,3.7946546,7.8277607,6,6
57630,-5.6676193377635276,3.098390295322167,-1.7615447845516106,-1.639813709499379,1.0046177658412623,-1.695858130610873,-2.415421361410989,-5.398496668968202,-0.9850027840146862,-2.2521740863925044,-0.4759287,3.969223,2,4
759,8.123049979593677,-6.023116250106209,-3.216401689526454,-8.728780666260317,0.638736043900982,-2.7004932612740595,-1.2097235189158155,3.7581462045566147,2.6898413288292633,0.5759169982263735,9.607473,5.423278,1,7
10604,14.999424651259142,0.5118123165383635,0.622495897194232,3.2758000797186586,-4.445394762259542,-5.977922474903209,5.704688965907198,-2.9298049606018695,-2.053432629684894,4.284639037604109,9.1011305,2.7441084,1,3
43532,0.6884660659546292,4.511114630621559,10.355380553291912,-2.3834151907983205,1.2829526861998115,0.40767393047132683,1.5589922396452578,2.6602648851047257,0.03555112627397483,-5.15788851038181,5.6963305,4.3522034,8,9
7251,-6.000151169823727,-2.641756700889762,-4.923139454434647,-0.9490965033309415,-3.0643482798923993,3.129849549957732,3.6708828745699575,2.032329996038714,1.4423133411142353,-0.18854492733929912,0.35892147,7.4752192,2,5
43129,2.8434340955422353,-9.162966969433999,-2.5351599675821856,-0.685422583442793,4.57490555576893,5.319008487279142,-1.657219581300154,4.394320837589694,-0.3712046352127825,0.6526645187707146,7.620437,3.2112424,5,1
16457,-3.1458900989600034,-4.489374309875672,4.581034033725558,4.194505065267441,4.155052766880966,0.19987236306669912,0.04948585524037277,2.0732741909905266,-0.51138163507952,6.550156819311499,4.380301,5.1910253,8,2
52942,0.9309206714689067,1.2009745882414302,7.535248671318495,-5.791083510106886,2.575232199820856,0.6582489306956564,1.5387752908226917,2.63744056879353,-4.81074459943952,-3.815315859576491,5.892308,4.9625487,5,9
53695,-0.9790987040698439,-5.882981280176856,-2.333492389640359,2.8870364309124095,2.1476484119029027,-2.029854143585204,-4.500856751049427,-2.1522253360834567,3.633369155277718,-3.962785702192295,5.05128,2.9652307,7,1
50941,1.3534359697834317,-2.5880545505644172,3.210179537156978,-7.621392790732042,6.699728755986433,-3.0167580598865635,-0.649725395664826,4.740476080906794,0.4090007991106715,2.6679385668421176,10.109978,5.5139265,5,7
47713,14.016584240859977,5.920922641108971,1.555931032836529,-14.34528622137513,0.3179389988602937,-5.086013378725476,9.497813181762336,-2.2459078160152255,-1.8576705074694309,-2.032401368991585,9.996401,3.5026078,4,9
59485,-3.039121013684486,-3.9826338387907896,0.638824417628269,2.170363061469306,3.4130543853382678,3.1931086208944697,2.7044187559430934,-0.3085054976203052,0.2639422518986465,4.271992451949846,4.128055,5.729831,7,2
56666,-2.465396559081641,-7.021885356563293,-2.7887918507822578,4.329479720107051,-0.6256851202120379,1.1959558323487212,-0.34578454833205247,3.349478371271549,3.394725673591469,-1.0080059818337495,5.9502397,2.193129,7,1
26153,-4.644648610348022,-3.4708462727071567,3.9981684720356587,-0.17302544013912563,2.5661321913789963,0.17447266390193433,-0.43263562674139844,0.27960067848359427,0.4171118376434175,2.9603304572343787,4.3509016,5.9008274,7,6
42258,-4.955614639197535,-1.212263422503348,-4.006076983301102,0.6727380937808681,1.5648985558300186,3.5063244147660058,7.7141710528406335,-1.074943979399391,1.492191722959971,2.937387529888543,1.0081768,6.3024096,2,5
41357,7.220625487620433,-13.627080663978678,-4.465868308123192,-0.21743415379394251,-1.9675694397170815,3.0202891561183036,-6.357882860530687,1.3332180352744787,3.339007703369849,-3.632794663203415,7.3657184,2.2795172,5,1
32980,-5.9343790081070535,5.742467471347187,-6.391034140243632,2.286090406530592,-2.311383187664613,2.432322426832978,4.879752995618498,4.972109115306495,-3.758003921465713,-2.253691873608006,-0.8423478,6.7276063,2,5
16678,-0.5786276957676808,2.6051383553624996,-5.293873206851536,6.358402180692553,3.551845065231516,-3.8021582317993636,2.1431847178424266,4.6119598467742495,0.39901937807202476,1.3470293651924268,4.006661,4.2196336,2,5
8621,6.850327988284469,2.6990351241780095,2.1472764959795585,-13.02418588077762,8.553990930847789,-2.496500922461317,4.3718262870918485,2.8308484963091036,-2.4188206299119863,-5.4823596877656415,10.814525,3.9918654,4,9
46009,-4.397342982296353,-0.13346821460892538,-6.060660572314812,0.9850007907023474,-4.825736184913851,-0.8600424415166112,3.2373049465428134,1.504675814247394,-3.063159088438934,-0.7516754639296773,-0.3820829,7.6225247,2,5
24577,11.384704554737505,6.189610876516154,0.5734102413420389,-13.069105238482738,-2.4633602063883844,-6.1389816856730945,5.740231073313113,-2.0678910165365765,-2.444147243287987,-1.2055791763471986,9.941941,3.5033941,4,9
2343,-3.952165258188298,-6.1971006356083365,-1.3924053594104433,-0.9846493972251505,-6.715712096058362,1.1933217801100573,-1.8440278894392546,-0.08642084139768628,3.579117506747704,-1.260385480472391,5.7313323,1.6928155,7,6
31320,-6.759590755606337,1.4077919663174172,-1.5932073342857345,-2.2302945268857877,0.3330108814704791,-2.473724403297539,0.5269161633279582,-2.837373746012751,0.2039239601352154,-1.2826637150108688,0.047240395,4.9538813,2,6
6175,14.92471734988074,-1.0479199061883309,6.658257005240292,6.9211694866338895,-2.0362811974039987,0.6092147719586027,1.8649736317680583,2.935021040080258,-1.6188938469341192,0.8809094397604901,6.432236,3.1642435,1,3
34351,-4.703720672859267,2.311884151885683,4.010710241503845,6.4852756346619485,1.4074798222045464,-3.8005317779330143,0.7937097630189817,0.5356877343130416,2.0826040963214365,-1.0825940398444849,4.025879,3.7038004,8,2
19299,-0.6614324697839018,2.103314813830963,-6.68224127160492,-2.327587271388087,4.172229934408427,3.338886462523599,2.92750771165621,-5.575437057094691,0.33787593959785195,-4.118863450970772,0.83485585,4.915694,2,5
52927,-6.231028764187211,-5.142215470305187,5.033686479480614,-1.3340842224698428,-2.1749877987290374,-0.9244671630662962,0.600093530741292,4.270638716429102,0.7174996729535784,5.619127478237376,3.5906816,8.141417,6,6
24768,-1.5793039718723427,5.6578662700762035,7.02898217920624,1.5948528916746962,0.4754630303853109,0.3152922956678757,1.0953335299654046,-3.744678525159891,-0.6367173574892293,0.90190814548217,3.3107421,4.723194,8,2
44468,-1.536809378778408,2.410410549258641,4.690528477686813,5.238820064736575,-1.8509208133304034,-5.237589903745829,-1.1368968109687183,-0.15034500404520806,-1.1895570360894367,-0.5991371836539205,4.332146,3.4376416,8,2
48276,-5.087243381385009,-2.7213279913814024,2.2072880568159987,-5.200981657394391,3.46881780536827,-1.9181746513913127,-1.730638696690247,3.338529222812322,0.8336448212035851,1.807164603115246,9.941073,5.500524,5,7
8434,-4.288732635310332,-5.230162758844079,0.5856121178482498,3.282389441478816,-0.8799947464141048,-2.582783732082309,-2.281370562110051,-0.2651610746340132,1.3866472755408346,-0.8833856931558838,4.4234457,4.4198723,7,6
12774,-7.428225014634377,1.439277162855865,0.3650855295274223,0.30864792043415823,-3.713991146633063,-2.4394066824425837,2.9160928267391566,0.15921599655748392,-1.3976118175471797,-0.37396546264382224,1.7337066,6.82845,2,6
49567,1.8888443866829818,-7.3792713882414,-4.7615643695250185,-2.637262428093867,-4.27149988628493,3.445150425254818,-2.40862658361,-1.0949021591820682,0.621195213296876,-1.7817158364351284,6.968557,2.2587445,5,1
38149,-3.6494048363633604,-0.8462497921949161,-8.93219681411048,0.36975565615253375,-6.300558080804461,8.115959942926956,6.6856309457504866,2.200518735008951,-1.717694645399028,1.903475095074985,-0.07003014,7.6515155,2,5
38004,-6.85057249595423,0.740041413590732,-2.784779400541977,-2.1859874327373903,-1.6154638104270573,2.2605060417543346,2.427322280418014,1.3605280330343694,1.685491264343465,0.5490697680274753,0.09039477,6.8296638,2,5
6423,-6.439890000901084,-5.774007820917543,4.573622260822323,0.032167518228977114,-5.870964566491157,3.9961015389522747,-1.6452064366558072,-3.169044559239505,1.4561278631335208,3.0443086205993586,5.0521135,7.4468446,6,6
45356,-6.459063540052163,1.7673774404676257,-0.8417959389625839,2.152330065184144,0.5404063193192259,-1.2605366182925148,4.354654161066882,-2.2513965617825993,1.1689001712087173,3.161042637930171,3.1355891,5.324758,8,6
10946,-3.7080486521070766,7.531336921052184,-3.952995752135587,2.8836252552768658,0.8059093388355594,-3.539509626949128,-2.648803823637902,3.5302468479175535,-3.691871932265963,-3.4620599394443348,-1.1928769,5.6783376,3,4
588,-6.75787363800979,0.586784731211503,4.613100879937495,0.4586776129408642,-4.02510269989725,-1.1623508208410702,1.600363430315692,-3.2878340421571153,-1.6811317196117042,1.9479856751022036,3.5840962,5.847769,8,6
51315,-6.311261485671197,-6.194482946809181,1.2101900944623845,1.7572413894318755,-3.7471183126324212,6.133275852250379,3.3393234620648977,1.168633096058204,0.18405981170828276,4.527397548135384,4.3919044,6.49038,7,6
17536,-6.058109079143934,1.8923239156667853,-1.7478130379807018,0.017490452570303645,2.7821706618008264,-1.8460232475707465,2.267660887059722,-1.6510039266872325,-0.39546526902664303,-3.446575659698757,0.19560072,5.1964445,2,5
58620,-3.0131024214332136,-1.3589724058915917,3.463393117808373,7.715436434629458,2.810957817412823,-2.5307298351244745,-0.006356782045068411,0.9933842348091027,-0.8341355990616123,-1.5279398968284188,4.642617,3.7580733,8,2
37441,-6.464380378127188,-3.3344271188571244,4.268765356244441,-3.147652512252593,-6.132966799555727,-1.4000622898580528,-5.078049643112595,-2.38030664991383,0.08972682810378164,1.2636860048598597,4.677478,7.5393114,6,6
22886,15.777278372178824,4.698080280924102,2.4833322518025205,4.506891938979844,-6.817145927284056,-3.2035696457034906,1.3638662846297998,4.411300202675108,-3.3856937406319187,5.82710050689027,9.050002,2.8904312,1,3
46201,-3.269199213092771,3.005741283223823,-9.155219013047052,1.360460466929464,3.1796082967177965,-2.588725072717437,1.0081452910161943,0.7485625481772296,-2.9453608935119204,-3.9242953636347133,-0.95794106,5.837179,2,5
46238,-0.668807913572541,5.594676569785935,-4.345264294955669,-1.4456067996691029,3.3072921247967173,0.14967251142109692,-6.535373377501472,-6.768182559698589,2.510212401974141,0.41556816148100895,-0.9117607,2.866947,3,4
3203,-1.857959759407648,1.2496111688495095,-5.650583626379303,-3.589190950301728,4.979767374503588,4.841858713142954,4.412606230526668,-3.6187731971212624,-0.48040162374195283,-2.894861739548161,0.7868634,4.9009633,2,5
5621,7.6737533777407005,-12.768953430722277,4.519496887445649,7.679651352854923,2.974362723114425,5.787204503055418,-5.218212437492008,2.4800014746626076,-10.024456169039048,-7.597299846525127,5.785322,3.242339,8,1
33574,3.231694450106487,8.728592884310665,1.178194873769283,-2.0296249651123937,-1.3158514365474434,6.609593128448218,-6.2589535320457195,-3.2310488679998617,4.711576873524893,-2.7404523391228452,0.120432585,2.9078429,3,10
47861,-2.817309192427026,-2.7872599331586616,2.8681736696372333,5.303399742121639,6.5200949861813,1.922246072232681,3.6135950034581272,-1.364153673422434,0.3475000521828034,5.644046296677392,4.202299,5.384052,8,2
19912,-5.901268373341278,-0.4845813732984266,0.03545583501679292,1.103662171606317,-3.7796420703859153,3.0161008584589446,5.163266832198466,-1.5736214480920223,-2.7662108361583835,1.6039275653792227,1.039714,7.0078197,2,6
31045,-8.584921239176664,-1.5765379303296236,1.7237958369125452,-0.3243147898058694,-6.010522221739126,-2.8332069483208455,0.5037662060572607,2.361730534382499,1.0543085301723403,2.232676039219506,2.7472491,8.019838,6,6
