smiles,gap_eV
CC(C#N)C1COC1=O,7.591980600000001
COC1(CC1C)C1CN1,8.82193588
c1nc(c(n1C=O)O)O,4.22593042
CC1=NNC(=N)C=C1F,4.37831426
CCC12C3C4C3C1C24,8.22600622
COC(C)C1NC1CO,8.46818768
CC1CC=CC=CC1C,5.18649284
OC1CCC1CC#C,8.51444706
CC(=O)CNC(=O)C,5.7987493400000005
CC1C2CC(=O)CN12,5.49398166
CC(C)(C)N=C(C=O)N,5.02866672
OC(C#C)C1(CN1)C#C,7.37973168
OC1COCCOC1=N,6.936185860000001
N#CC12CN3CC3C1N2,6.7946865800000005
CC1CN2N=C(O)C=C12,6.51168802
Cc1cc2ccoc2o1,5.98378686
CC1C2COC12CC=O,5.83412416
C1C2C=CCC=CC12,6.933464720000001
c1c2n(nn1)CC23CC3,6.8980899
C#CC1=CC2OC3C2C13,5.259963620000001
CC12CC1C(=O)C2C#C,6.02460396
CC(C)C1(CC1)CC=O,6.1307284200000005
C1C2C1C1CC2OC=N1,7.31442432
C1C2CCC3=C2N1C=N3,5.0885318
CC1OC2C(CC#C)C12,7.989267040000001
Cc1c(ocn1)CC#N,6.51168802
c1conc1NC=O,6.2967179600000005
C1CC2CC=CCC2O1,7.235511260000001
O=C1CCN2CC2C=C1,4.93342682
CC(CO)CNCC#N,7.3334723
CC1(C)OC1C1COC1,8.88996438
CC#CCCC#C,7.9593345
CC1OCC1C(C)(C)C,8.26138104
CCC1(CO)C2CCC12,8.71309028
CC(CO)C1(C)CN1C,7.99470932
CCC1CC2(C)CC2O1,8.734859400000001
N=COC1(CC#C)CC1,7.54027894
OC1CNC2(CC12)C#N,6.85455166
CC1OC1(C#N)C1CN1,7.01509892
OC1C(=O)N2CC12C#C,5.90759494
OC1CC(C1)NC=O,7.55660578
CCOCC(=N)NC=O,6.15249754
CC1=CN=C(O)NC1=N,5.15111802
N=C1OC2CC2(O1)C=O,5.80147048
OC12CCC3C(C13)C2=O,6.530736
CC(O)C(=N)NC=O,6.15249754
CCCC12CC1CC=C2,6.74026378
NC1(C#N)C2CC1C2O,8.01647844
CC1(O)CC1(C)C=O,6.2341317400000005
CC12CCC(OC1=N)O2,7.82055636
CNc1cc(cn1C)N,5.978344580000001
CCN(C)C1(CC1)C#N,7.295376340000001
C1C2CC1C1=C2NC=N1,6.12528614
OC1CCC1C1CC1,8.840983860000001
CC(=O)C(C=O)C#C,5.3524823800000005
CC1OCC2C3CC1N23,8.56070644
OC1C2NC2C1C1CO1,8.50900478
CC1CCCC1C,10.204275
OCC1NC1C#N,7.62463428
ON=C1C(O)CC11CC1,6.38379444
CC(C)(C)C1CC2CN12,8.155256580000001
CCN1C2CC2OC1=O,7.951171080000001
CN1C(=N)ON=C1C#N,4.7184567600000005
O=CN1C2CC(=O)C12,5.923921780000001
CC1N(C)C1(CN)C#N,7.3334723
CN1C2CCC2C1C#N,6.7212158
[N-]1[NH+]=CN=C2C=CN=C12,4.1225271
OCCC1C2C3C1CN23,8.46818768
CNc1coc(=O)cn1,3.5429242800000003
N=C1CCCCC(=O)O1,6.78108088
C1CC=CC2(C1)COC2,7.06952172
CC(CO)COC=O,7.798787240000001
CC1OCC1C1(O)CC1,7.910353980000001
CC1CN(C)C1C#N,6.85999394
OC1CCCC1=O,6.07902676
CC#CC1CCOC1=N,7.2926552000000004
OCC1=NC2CC(C2)O1,7.29809748
COCC1NC1C1CC1,8.59608126
COC(C)C(=O)N(C)C,6.99877208
CN=COC(C)CC#N,7.33891458
CC1=NC2=C(ON=N2)O1,3.95653756
C1C2CCC3COCC123,8.71309028
C1OC23C=CCC2CC13,6.38379444
CC1C2CC1(C)C1CN21,8.36478436
CC1(O)CNC=C1C=O,4.81913894
CCC12CC1(CO2)C#N,7.27088608
C[NH2+]C1C(O)C1C([O-])=O,7.330751159999999
CC(C)C(O)CC(N)=O,7.37973168
C#CC1(CCCN1)C#N,6.95795498
CN=C1OCC1(O)C#C,6.96883954
CC1=NC(=N)C(C)=NN1,5.1946562599999995
O=C1COCC1C#C,5.6327598
NC(=O)C1OCOC1=N,6.704888960000001
CCCC(C)(C)C#C,8.6804366
CC(CCCCO)C=O,6.16882438
NC1(C#N)C(O)C1O,7.265443800000001
Cc1cnoc1C=O,5.170166
N=C1CC2NC2C(=O)O1,6.61509134
OCC1CC(=O)C=CN1,5.11846434
N=C1OC2CC2C1C=O,6.10623816
CC1CC11C2CC1CC2,9.54575912
CC12COC1(CN2)C=O,5.1157432
c1nc2c(o1)CCCC2,6.39740014
NC(=O)C[NH2+]CC([O-])=O,6.933464720000001
O=COC1CN2CCC12,6.26406428
C#CC1OCC1N1CC1,7.1974153
CC1(C#C)C2C3CC2C13,8.190631400000001
Cc1ccc(cc1)C=O,5.24363678
C1OC1C1OCC11CC1,8.28315016
CC1(CC1O)C(=O)CO,6.50080346
CCC12COC1C1CC21,8.45186084
CCC1CC1OC(C)=O,7.60014402
C#CC12C3C4C3N1C24,6.353861900000001
CCOCC(=O)C(C)C,5.89943152
COC1CC1CC#N,8.26954446
CC(C)OC(=O)CN,7.129386800000001
CC1C(=O)C2C(O)C12C,6.1715455200000005
COc1c(onn1)CN,5.34431896
CC1C2N1CCC21CN1,8.296755860000001
CC#Cc1nc[nH]n1,6.081747900000001
CCC12C3CC1(O)CN23,7.853210040000001
CC1(CC#C)C2CCC12,8.37022664
C1c2c(non2)NC=N1,5.40962632
CC1CNC2=C1C=CN2,6.11168044
CC1OC11C2CC1C2O,9.13758812
c1c2c(on1)N=COC2,5.05043584
OCC12OCC3C1CC23,9.13486698
CC1C2C(O)CC12C,8.5988024
CC1(CC1)C1CO1,9.76345032
CN=C1OC=CC=C1,4.44362162
CC12CC3C(CC1)C23,9.21922232
CC1(CO1)C1CC=CC1,7.20557872
Cn1cc(c(c1)O)CO,6.443659520000001
C#CC1CC(O1)C#N,7.088569700000001
CN(C)c1cnc(o1)N,6.31032366
CC12OC1CC2OC=N,7.44503904
OC12CC3C(C=C1)N3C2,6.38379444
CC(C#C)C1CC(C)O1,8.046410980000001
CC1C2CN1CC2=NO,6.63686046
CC(=O)C1CC11CCC1,6.28311226
C1CC23CCCC12O3,8.941666040000001
C#CCC1(CC1)CC#C,8.37566892
CC1OC2CC3C(C2)C13,8.48179338
CC1(CC2CN12)C#N,7.5620480599999995
O=CC1CC2OCC1O2,5.997392560000001
CCC(=O)C(=O)C#CC,4.14157508
OC1CCOC1C=O,5.58377928
Cc1c(c(=O)cn[nH]1)N,4.6150534400000005
COC(=O)C1(CO1)C=O,5.89398924
CC1C2OC1C21CN1C,8.44097628
CC1C(=O)OC11CC1,7.65456682
OCC12C3CN=C1OC23,4.3402183
c1noc(=NCC=O)o1,6.07902676
CC(O)CN1C=CC=N1,7.05591602
CC1NC1C1OCC=C1,6.7429849200000005
CC(C)(C=O)N=COC,5.956575460000001
CC1C(O)C1C(C)=NO,6.196035780000001
CC12CC3(C)C1CCC23,9.55664368
O=COC1CC1N1CC1,6.08446904
N#CC1C2CC3C2OC13,7.910353980000001
Cc1c(c(=O)ocn1)O,4.87628288
C1C2OC11COCC21,8.46002426
C#CCC1CC=CC1,7.211021000000001
CCNc1c(non1)N,5.7824225
C1CC12COCCOC2,8.64234064
C1C2C3C1COCCN23,8.3402941
CCC1C2NC1C2=O,6.80285
OCC12C3CC(C13)C2=O,6.5851588
N=C1OC2CC1C21CN1,7.5620480599999995
CC1COCCCO1,8.86547412
CCc1cc[nH]c1C#C,5.45316456
O=CC1(C#N)C2CC1O2,5.499423940000001
CC1(O)C2CC1C2C#N,8.22872736
C#CC1OCC11CC1,7.3443568599999995
CC1CC(=CCO1)C#N,6.07630562
CC1C2OC2C1C,9.311741080000001
CCC1COC(=N1)C#C,5.8776624
CC12CN3C(C13)C21CC1,8.34301524
CC1OC2COC(C)C12,8.68587888
CC1CC(C1)(C#N)C#N,8.568869860000001
OCC(OCC=O)C#N,6.2450163000000005
Cc1ccc(o1)N(=O)=O,4.6531494
OCC12CC1CC21CO1,9.07772304
OC1CC2CC2C2OC12,8.96071402
C1CC(=O)C(=C1N)C#N,5.48581824
CC1(O)CC2C(O)CC12,8.67227318
COC1OC2C3NC2C13,8.63145608
CC(C)C(CO)CC#C,8.45730312
C1C2OCCC3CC12O3,7.934844240000001
CCOC=NC1COC1,6.865436220000001
CC1CCCC1(C)C=O,6.23957402
CC12CC3(C#N)C(N1)C23,7.113059960000001
CC1COC(=N)N1C=N,6.48175548
OC1C2CC3C1C2C3=O,6.33481392
Cc1coc(c1CO)C,6.21508376
CC1OC1C#CCCO,7.4287122000000005
c1cnc(nc1O)C=O,4.86811946
CC1OC2C(O)C12C#N,7.249116960000001
COC1CC1(C)CC#N,7.774296980000001
O=C1C=CCOC1C#N,4.927984540000001
c1cc(oc1)C2COC2,6.26134314
C#CC1CC2CC2CO1,7.785181540000001
OC1C2CC1(O)C2,8.9117335
CC1NC(=O)CNC1=O,7.1974153
C1NC1C1=CN=CO1,6.30216024
COCC1C2COC12,8.58247556
Cn1ccc(n1)OC=O,6.560668540000001
CCC12CCCC1O2,9.230106880000001
CC(C)C(=N)N(C)C=O,6.5144091600000005
[O-]C(=O)C1CC1C1C[NH2+]1,7.23006898
CCCC1C(C)N1C,7.81783522
CC12CC1(C)OCOC2,8.53621618
CCOC1(CCC1)C#C,7.85865232
CC1CC(C1)(C=O)C#C,6.00283484
CC(C)(C)NC(=N)C=O,4.54974608
CC1CC([NH+]1C)C([O-])=O,6.952512700000001
c1c(c(co1)N(=O)=O)N,3.81231714
CC(NC=[NH2+])C([O-])=O,6.6259759
O=C1CNC=CC(=O)N1,5.1293489
CC12OC(=O)CC1C2O,7.60014402
CC1OC11COC1C=O,5.9048738
O=CC12OC3C1CC23,5.69806716
COC1COCC1C#C,8.14709316
Cc1[nH]nc(n1)CO,7.0423103199999995
CCCC(CC)CO,9.230106880000001
OCC1CN=CN1C=O,6.09263246
CC12NC1C(C)(O)C2O,8.33485182
CCNC(=O)OC(C)C,8.51444706
O=C1C2C3N2C1C31CC1,6.21236262
OC1CCC=CC1,7.29809748
COC(CO)C(=N)OC,6.7484272
CC12CC(=O)OCC1N2,7.1565982
N#CC1CCOC2CC12,8.0001516
C#CC1C2COC12C#N,6.664071860000001
Cc1c([nH]nc1NC)N,6.34569848
OCC(=O)C(=O)C1CN1,4.34293944
CC1CCCC(=N)O1,7.54844236
OC1C2C3CN2C3C1O,8.32396726
OC1C2CC3CC3C12O,8.22600622
OC1=CN=COC1=N,4.8164178
CC1C(N1C)C(=O)C#C,4.9579170800000005
CC1(CC=CC1=NO)C,5.2790116000000005
CC(O)C(C)CCC#N,8.568869860000001
C1C2OC3CC12OCC3,8.24233306
OC1C2NC2COC1=N,7.53211552
c1nc2c(o1)C=CC2=O,3.58646252
CCc1cc(=O)cc[nH]1,5.50214508
NC1=CC(=N)C(O)=NN1,4.84090806
COC1CC1CO,8.843705
C1C2CCC3OC12C=C3,5.986508000000001
CC1CC2CC1CC=C2,7.08040628
OC1C2COCC1N2,7.850488899999999
CC1(CC1N1CC1)C=O,6.06269992
CC1(C)OC(=N)C1C#N,7.7089896200000005
O=CC12OC3C1COC23,5.74432654
CCC1(O)CNC1=O,7.28721292
OC1C2NC(=O)COC12,6.7538694800000005
Cc1cn[nH]c1N,6.51985144
CC1CC2CC2CC1C,8.9933677
CC1(O)CNC(=O)C1O,7.466808159999999
CC1COC(=O)N1C=O,6.6069279199999995
O=CC1C(=O)CC11CC1,5.59466384
CC12C3N1CC2C31CO1,8.843705
OC12C3CC(C13)C21CC1,8.06545896
N#CC1OC2CC(C2)O1,7.9865459
C#CC1(CO1)C1CO1,7.6600091
OCC(=O)C1OC1C#C,6.073584480000001
C1C(CN1C(=O)N)C=O,5.654528920000001
CC(C)C(=O)C(O)CO,6.04637308
COCCC1(O)CC1C,8.8709164
CC1C(C)C1(C#C)C#C,7.140271360000001
CC(C)c1c(c[nH]n1)N,6.163382100000001
CC1C2C3C(C#C)C2N13,7.47497158
CCC1CC2CCC2=C1,6.67495642
CC1(O)C2CC1N2C=O,6.811013420000001
CN1CC1C(=O)C(C)=O,3.84769196
N=C1OCC(=O)C11CN1,5.523914200000001
CCC1=CC(C)CCC1,6.97428182
COC(CO)C1(C)CO1,8.62873494
c1c2c(ncn1)CC=C2,5.38513606
OC1CCC2=C1NN=N2,6.4735920600000005
O=CCC12CCCC1N2,5.9647388800000005
OC1CCC2C3OC2C13,7.90219056
N#CC1=CC2C3OC1C23,5.29533844
CCC(OC(C)C)C=O,5.78514364
CCOC1CN(C)C1=O,6.99060866
CC12CC1(CO2)C=O,5.84500872
CN1CCC(N)(C1)C#N,6.8980899
C1OC2C3OC4C3OC124,7.47497158
C1C=CC2(O1)COC2,6.6531873
N=COC1=NC=NO1,6.54978398
CCC1=C2CN3C(C1)C23,4.56335178
CN1CC23OC(C2O)C13,7.118502240000001
O1N=NC2=CC=NC2=N1,4.11436368
COCCC#CCC#C,7.9049116999999995
CC1(C)OC(=O)OC1=N,7.65456682
c1c(nco1)C2CC2,6.530736
CN1C2C3N4CCC13C24,7.45864474
OC1C(O)C11OCC1=O,5.532077620000001
CC1OC(=N)C2C(O)C12,7.28177064
C(CO)C#CC#CC=O,4.846350340000001
O=CCCC12CN1CC2,5.83412416
CC1OCC=CC(C)=C1,5.24635792
CC1OC2CC2CC=C1,6.93074358
Cc1c[nH]cnc1=O,5.717115140000001
CCCC1CNC(=O)O1,8.544379600000001
CC(=O)C(=O)C1CN1,4.2857955
NC(=[NH2+])CC1=N[N-]N=N1,7.39877966
CC#CCN1CC1C#C,7.0341469000000005
C1CC2C3OC3C=C2C1,6.44638066
O=C1C2CCC11CCN21,6.30216024
CC12CC1(O)CC21CC1,8.528052760000001
C1CCCC(CC1)O,9.006973400000001
CC1OC11CCNC1=O,6.816455700000001
CCC1(CO1)C1CCO1,8.74030168
CC1C=C(C)C(=O)C1=O,3.7823846000000003
OC1CC1(C#C)C1CO1,7.7498067200000005
CCN=COC(C)C#C,7.279049500000001
c1c(c(on1)NC=O)N,5.61643296
OC1CN(CC2CO2)C1,8.236890780000001
COC1(C)CCC1(C)O,8.609686960000001
O=C1C2CC1C=CC2,5.915758360000001
CCOC1(CC1)C,9.08044418
CC12N=COC3C1NC23,6.88720534
COC1OC(C)=NC1C,7.513067540000001
CCCC#CC(=NO)C,5.52663534
COCC1CC1OC,9.07228076
CC1C2CCC(C)C12,9.09404988
O=C1NN=NC=C1C#C,4.32933374
CCC1C(C)C1C(C)=O,6.18787236
OC1C2OC1C(O)C2O,7.79062382
c1c2n(c(n1)O)CC2,6.917137879999999
OC12CN3CC4C(C14)C23,7.692662780000001
CC1=CC(=O)C=CNC1,4.69668764
CCC(C(C)O)C1CO1,9.064117340000001
O=C(OCC1CO1)C#C,6.4001212800000005
C1C=CC23OC12CC=C3,6.1497764
CC(=O)CC12CC1CC2,6.05181536
CC1=CC(=O)C(=N)OC1,4.8327446400000005
OC1=NOC(=O)C(=N)N1,5.25724248
CCOCCNC=O,7.7008262
N=C1OCC(=O)C11CC1,6.00283484
COc1c[nH]cc1C#C,5.9538543200000005
CC1(C(=O)COCO1)C,5.58922156
Cc1c[nH]c(c1O)C#C,5.30350186
CCC1NC1(C)C=O,6.04365194
O=CC1CC2NC2C=C1,6.0273251000000005
Cc1cc(oc1C)OC,6.13344956
C1CC(=CNC1)C=O,5.13751232
COC(C)CC1CO1,8.979762000000001
CC12CC1(CO)C1OC21,8.58791784
C1C(=O)COC(=N1)C#N,5.4967028
c1(c(=O)onc(n1)F)N,4.88172516
CC(=O)C12CC3C(C1)N23,6.03004624
OC1C(C#N)C11CCO1,7.3960585199999995
OC12CC1CCC21CN1,8.046410980000001
OC(C=O)C(O)C1CC1,6.163382100000001
N=C1N=NOC=C1C#C,3.9129993200000004
CC1NC2C(O)C2C1=O,5.779701360000001
O=CC1=CC2OCC2C1,5.05859926
CC12OC1C1(C)OC21C,7.9783824800000005
CC(C#CCO)N1CC1,7.37973168
CC12CC(N1)C(=O)C2=O,3.99735466
CC(C#N)C(C)=NO,6.917137879999999
Cc1cc([nH]c1C)OC,6.37563102
C1NC11CN2CC2C=C1,6.049094220000001
COC1OC2CC1C=C2,6.8300614
CCC1CC1(CO)C=O,6.1307284200000005
C1CC1C1C2OC=NC12,6.98516638
C#CC1CCC2CC1C2,8.40015918
CCC1(NC1C)C1CO1,8.72669598
CC(=O)CNC1COC1,5.5511256
CC1C2NC2(C)C1CO,7.8640946
C1NC1C12CC1CO2,8.171583420000001
CC1(C)C2C3COC2C13,8.76751308
COc1c[nH]c(=O)nc1,4.359266280000001
C1NC2COC1OC2,7.8640946
CC1=CC2OC1C1CC21,6.696725540000001
OCC(C#C)C(=O)C#C,5.24363678
CNc1cc(oc1N)N,5.714394
OC1C2CC11CCC1O2,7.964776780000001
CC1(NCC1=O)C1CN1,5.8912681000000005
CN1CC11COC1(C)C,8.43281286
CC1CCC1=O,6.01644054
C#Cc1c(n[nH]n1)N,5.36880922
C(COC=O)NC(=O)N,7.47769272
CC1CCCN1C(N)=O,7.87225802
c1cnc(c(n1)CO)O,5.292617300000001
C#CC(=O)N1CC1,5.88854696
CC(O)CCC(C)(C)O,8.84914728
OC1COC1(C=O)C#N,5.29805958
O=CC1C2C3C=CC2N13,5.181050560000001
CC(C#N)C1(C)CN1,7.58925946
CC1N2CC=CC2C1=O,5.4450011400000005
O=COC12CC1NC2=O,6.70216782
CC1OCCC=C1,7.213742140000001
CC#CC(=O)C(O)C=O,4.7701584200000005
CCOC(C#N)C(C)=O,6.3076025200000005
OC12CC3C4C3C1(O)C24,7.142992500000001
CC1=CC=CC2CC1C2,4.8300235
CC1C=CCCN1C=O,6.79196544
C(C(CO)C#N)O,8.05185326
CCC(=O)C(O)COC,6.49264004
C(C1CC1)C1CCC=C1,7.13482908
OCC1COC(=O)C=C1,5.90759494
O=CC12CCC3C1CC23,5.9647388800000005
C1CN(C1)C(C=O)C=O,5.4014629
C1C2N1C1(CC1)C21CO1,8.4763511
CC1COC2CNC2=N1,6.85999394
C1OC1C12CC1OCC2,8.62873494
O=COC1CCC1=O,5.738884260000001
CCC1CCCCOC1,8.800166760000002
CC12CC(CO)(O1)C2=O,6.59060108
OC12CN3C1C2C3C=O,5.5919427
C1OC11C=CC2COC12,6.7212158
C#CCC1CCC1C#N,7.869536880000001
CCC(CO)C(C)C#N,7.89946942
CC1NC11CC2(C)OC12,8.606965820000001
c1c2c(on1)CN=C2N,5.7960282
C1CC2CC=CC22OC12,6.5987645
CC1=CCCCC1C#N,7.0014932199999995
CCC12C3CC=C1CN23,4.70485106
CC12CN3C1C1CC1C23,8.20695824
CC1CN=C(N1)C=O,4.47899644
CC#CCC#CC#N,6.1715455200000005
CC1(O)CC2CC(=O)C12,5.8912681000000005
CCC(O)C12CCC1O2,8.53893732
CC1CCOC(O1)C#C,8.05185326
COC(C#CC)C(C)C,7.95661336
O=C1C2CNC(=O)C1O2,5.68990374
c1cn(cn1)C(=O)N,5.8640567
C1CC23OC4CC(C12)C34,8.255938760000001
CC(C)N(C)C(=O)C=O,4.813696660000001
c1nc2[nH]nc(n2n1)N,6.100795880000001
C1C2NC22C=CC3C1C23,5.6735769
C#CC1(CC1)CCC#N,7.84776776
C#CC1CCC2(CC2)C1,8.46818768
CC(OC=N)(C#C)C#N,7.1157811
C1C2CC34CC(C3)C1C24,8.4899568
CCC1C2C3C1C2C3=O,6.7538694800000005
CCC[NH+](C)CC([O-])=O,7.181088460000001
C1OC2CC1CCCC2,8.37022664
CC(=O)C1OCC=C1,5.58922156
CC1OCC1(C)C(N)=O,7.35524142
C1C2OC3CC4OC1C234,2.23949822
CCc1c(nn[nH]1)N,5.85589328
CC12OCC1CC1CC21,8.609686960000001
CC12OC1C(=O)C2(C)O,5.63820208
CC12CC3C(=O)C1C23C,6.61509134
C1OC11CC2COCC12,8.49812022
CC1=NN(C=O)C(=N)O1,5.69806716
CCC(C#C)C1CN1C,7.44776018
C#CC1C2CC(C#C)N12,6.824619120000001
COC1(CC1)C2CC2,8.44097628
CC1C(O)C(=O)C11CC1,5.771537940000001
Cc1c([nH]cn1)C(=O)C,5.20009854
COC1CN(C1)CC#N,7.006935500000001
CN1CC2OCC12C,7.49129842
CC(C)C12CC1CCO2,8.356620939999999
CC1=CCNC1=O,6.081747900000001
CN(C)c1n[nH]c(=O)o1,6.664071860000001
CC(=O)C1CN1CC#C,5.52935648
COC1CCC(C1)OC,8.691321160000001
CC(C)(COCC=O)O,6.19875692
CC12CCCCCC1O2,9.006973400000001
c1c(nn(n1)CC#N)N,5.7769802199999996
CC(CC#N)C(=O)CO,6.41644812
CC(O)C(=O)C1CO1,6.03820966
CNc1nc(n(n1)C)N,6.1307284200000005
CC(O)C1CN=CO1,7.39877966
COC1C2C3CN2C13C,8.32396726
C1C2C1C1CC2OCO1,8.982483140000001
OC1C(O)C2=CCCC12,6.52257258
O=C1C2C3OC1(C#N)C23,5.9184795
CC1(C)C2C3OC1C23O,8.01919958
CC(C)C(=O)CNC=O,6.010998260000001
CC1N=C(NC1=O)C#C,5.42323202
c1c[nH]c2c1C(=O)NC2,6.1905935
C#CC1(CCC=C1)C#C,7.00965664
c1c(nc(c(=O)o1)O)N,3.9701432600000004
N=COCC1C2CC1O2,7.14843478
N=C1NC(=NO1)C1CN1,5.99467142
Cc1nc(=O)c(co1)O,5.4967028
CC1C2(C)C3CC2C13O,8.72669598
N=C1OC(OC1=N)C#C,6.4082847
CC1COC(O1)C1CC1,9.11309786
CC1(CCO1)C1CCC1,8.734859400000001
C1C2(CCC2)C11CCO1,8.07090124
O=C1OCC(O1)C#C,8.0001516
CC(=O)C1CC2(C)CC12,6.00283484
CCC#CCC(C)C,8.0817858
C1C2C1C1CC3C2CC13,8.99608884
C1OCC2OC2CO1,9.00969454
O=C1C2NC3CC1NC23,5.58650042
N=C1OCCOC1=O,5.986508000000001
OC12CN(CC1)C2C=O,5.56201016
C1CC(=O)COC(=O)C1,5.88854696
CCC1=CCCC1C#C,7.028704619999999
COC(C)(CC#C)C#C,7.8232775
CC1=CCC2CC=CC12,6.72665808
CC1C2COCC(C)N12,7.845046620000001
Cc1cnc(n1C=O)C,5.01778216
CC1C(OC1C=O)C=O,5.695346020000001
CC(O)C1=CC=CN1C,6.36474646
CC1C2OC1(C=O)C=C2,5.79058592
CC1C2COC2C2CN12,7.891306
C1CCC2(C1)COCO2,8.922618060000001
OC1C(O)C11CC(=O)N1,7.14843478
CC12C3OC1C(C=O)C23,5.706230580000001
CNC(CNC=O)C#N,6.3674676
CC1C2CC2C2CC12C,8.606965820000001
COC1CC2COC1O2,8.75662852
COC1CCC11NC1C,8.356620939999999
CC(C=O)N1CC1C#C,5.915758360000001
[NH3+]C12CCC1C2C([O-])=O,6.4001212800000005
Cc1cc(on1)C(=O)C,5.28717502
CC(=O)CCC=O,6.217804900000001
CCC1(O)CC(=O)C1O,5.9647388800000005
C1CCC2(C1)COC=N2,7.31714546
OC1CCC2C3CC1N23,8.05729554
C1OC11CC2C3CC2C13,9.52943228
OC1C2OC(C3CN3)C12,8.32396726
OCCNC1COC1=N,6.94434928
CC1(CO1)C1(O)CC1,8.80560904
CC1CC=C(C)C1C#N,6.987887519999999
CCOc1cocc1C,6.43821724
OC1CN2C(C3CN3)C12,7.94300766
CC1(C)C2CCC12O,8.20967938
CC1COC1C(O)C=O,5.88854696
CN=C1N=CON=C1N,5.19193512
CCC1(COC1C)OC,8.49539908
CC(C#C)C(C)(C)C=O,6.14705526
c1cc-2[nH]ccnc2c1,3.4694535
CC1(O)CC(O)C2OC12,8.76479194
C(C1CC1)C1CC2CC12,9.213780040000001
CC(C)(C#N)C1(CC1)O,8.26138104
CC(=O)OCC#N,7.774296980000001
CC1OCOCC2CC12,9.088607600000001
NC(C#N)C1=CN=NO1,6.29399682
CCC1CC(O)C1CO,8.3266884
CCOc1coc(n1)N,6.07086334
CC12CNC1C(=N)OC2,7.004214360000001
C1C=CC2OC1C=C2,6.32392936
N1C2C3OC2C13,7.97021906
CN=COC(=O)NC=O,6.266785420000001
CCC(C)(O)CC1CO1,8.694042300000001
CCCC(=O)NC(=O)C,6.07630562
CCOC(=O)C#CC,6.3674676
CC1C2OC(C)=NC12,6.98516638
CC1C2C1C1(C)NC21C,7.472250440000001
Cc1cc(cnc1N)O,4.96335936
CCN1C2CC3OC3C12,7.63007656
C1CC1CC(=O)CC=O,5.52663534
O=C1NC=NCC1C#C,6.1905935
C#CC12CC3(CN3)C1O2,7.0613583
CC12CC(C1)(C2)C1CO1,9.58113394
CC1(CO)NCC1=NO,6.23957402
c1c2n(nn1)C=CCN2,5.034109
CCCCC1CC=CC1,7.20557872
N#CC1C2NC1C2=O,6.79740772
CC(=NO)C(=NO)C#C,4.87628288
C1C2CC11N=COC1C2,6.99605094
COC12CC3C(C13)C2=O,6.155218680000001
COC(C#C)C1CCC1,7.798787240000001
CC(C)(O)CC1CCO1,8.41648602
C1CC(C1)(C=O)C=O,5.75248996
CC1(CCC[NH2+]1)C([O-])=O,7.32258774
NC(=O)C1CCCC1=O,5.83412416
CC1OCC=CCO1,7.167482760000001
CCC1=CON=CC1=N,4.92254226
C1CC(=O)N(C1)CC#N,7.24639582
CCC1=C(C)C(O)CC1,6.827340260000001
COCCC1CN1C=O,6.88720534
CC(C)N(CC#C)C=O,7.24639582
CC1=CCC2(C)NC12,6.68584098
CNCC(=O)OC1CC1,6.4899189
Cc1c(nn[nH]1)N(C)C,5.572894720000001
CC1=COC(=N)C=C1F,4.639543700000001
CC1CCC11CCCO1,8.49267794
CN1CC(C1)(C#N)C#N,6.528014860000001
NC1=CC=C(O1)C1CO1,5.578337
Cn1nc2c(n1)COC2,6.1933146400000005
CC12C(CC1O)N2C=O,6.6259759
CC1CC(C)C2(O)CC12,8.82193588
CC(C)C1CC(O1)C=O,5.7824225
COC1CC1C(=O)C#N,5.29805958
CC1CN(C1)C(=O)CO,7.303539760000001
N=C1C=C2CCN2C=N1,4.8844463
OC12CC(=O)C3CC1C23,6.0001137
CC1(OCC(=O)O1)C#C,7.483135000000001
O=C1COC2CCC1C2,5.820518460000001
CC(=NO)C#CCC=O,5.25452134
CN=C(CN1CC1)OC,7.20557872
CC(CO)OCC1CN1,8.16342
OC12CC3C(C1)C23C=O,5.88854696
CCc1[nH]c(=O)ccn1,5.3415978200000005
CC12CC1CC(=N)OC2,7.68177822
N#CC12CC3C=CC1N23,5.72255742
OC1CC1(O)CC#N,7.496740700000001
CC(CO)COCCO,9.023300240000001
c1[nH]c2c(n1)OCCN2,5.93752748
CC1(CC1C=O)C1CO1,6.155218680000001
CC1CC(CC#N)CO1,7.7008262
NC(=O)C1C2CN2C1=O,6.05725764
c1nc2c(n[nH]c2o1)N,5.69262488
CC1OC11CCC=C1,6.824619120000001
N#CC12NCC3CC1C23,6.7538694800000005
c1c(c(c(o1)O)N)C=O,4.31844918
CC1OC2C1N(C)C2=O,6.8436671
OC1C2OC2C11COC1,8.563427579999999
CN=CNC(C#C)C#N,6.69944668
C1C2CC3COC(C3)C12,8.65866748
CC1OC23CC(C12)C3=O,6.631418180000001
CC1C(=O)C2CC12C#N,6.010998260000001
C1COCOC(=O)OC1,8.06001668
CC(C)C1(CC1)CC#C,8.46546654
OCC1NC11CCCC1,8.528052760000001
CC1=CC2CC2(C)C1,6.61509134
OC12CC(C1)(NC2)C#N,7.1021754
CC1CC2C1N2CC=O,6.073584480000001
CCOC(C)C(O)C#C,8.10083378
c1coc(c1C2CC2)N,5.978344580000001
Cc1cncc(n1)C#C,5.1647237200000005
COC(=O)C(N)C#CC,6.800128860000001
CC(=O)COCCC=O,5.74432654
CC12C3C4C1C4(C=O)N23,5.5184719200000005
